video_id,video_title,thumbnail_path,transcript,publish_date
crGmcfjHg5o,Israel realiza movimientos militares en al menos dos frentes,youtube_output\Israel realiza movimientos militares en al menos dos frentes.jpg,"The escalation continues and the pace also
awaits what is considered an
imminent Israeli ground offensive in
Gaza. In the last few hours we have known
reports of constant Israeli aerial bombardments
in the enclave. A latest
report cited by the Ministry of
Health of Gaza speaks of at least  200
dead in a hospital, while on
the northern border Israel shields itself
against new possible attacks by
Hezbollah, the Islamist militia based in
Lebanon is on the list of
terrorist organizations in the
United States of the European Union and
several
Arab countries.  The enormous
Israeli military deployment on the border with Gaza
is evident. The troops are ready
to enter combat while finalizing
preparations for a
ground offensive that could begin at
any
moment. The Israeli army continued
its aerial bombardments over Gaza during
the night.  objective is to
retaliate against the Islamist militia
ever for its extensive terrorist attack
committed on
Israeli soil Israeli warships
also launched missiles towards Gaza
from the sea the conflict is in danger
of continuing its
escalation in northern Israel
army troops advance towards the border
with Lebanon due to rising
tensions with the
Iran-backed Islamist militia Hezbollah
Israel released images of
airstrikes against what it claims are
Hezbollah military infrastructure in
Lebanon and claims its forces
carried out an attack on a
militia group  who allegedly
tried to cross a security fence
from
Lebanon Iran, for its part, has
meanwhile raised its tone, warning of a
possible pre-emptive attack against
Israel Israel US Secretary of State
Anthony Blinken clarified
that President Joe Biden's upcoming visit
is also considered a
warning, president biden underlines
our unequivocal message to any
state or non-state actor who tries to take
advantage of this crisis to attack
Israel, do not do it for now the
gaza strip that is being bombed.
He hopes that Israel and the
global powers take the next
step and we want  talk about the role of the
United States as a deterrent element
at a time when regional actors
seem to take center stage, including
Iran, journalist Elizabeta Piqué continues to
cover this serious escalation for
us and also welcomes us with
details in Jerusalem Elizabeta Greetings
another day Greetings the announcement of  the 2000
US soldiers placed on
alert by the Pentagon the presence of
one of the most powerful aircraft carriers in
the area and also Bay's visit
tomorrow which according to observers should
be seen as a powerful warning
questions will serve as a case for moving
positions in the region and  Also in
never Yes, how are you Good evening The truth
is that the panorama is totally
unpredictable, we know that what
you mentioned, the aircraft carriers, the troops
on alert announced by the Pentagon,
all of them are deterrent elements, of
course, from the United States, which is trying to
stop Hezbollah, trying to stop Hezbollah.  Iran
but this being on the Israeli side in
such a forceful way also has
the problem that it
somehow weakens the
diplomatic efforts that the United States is making on the other
hand with all the
Arab nations such as Qatar
Saudi Arabia eh And and  Jordan, we know
that the objective of the United States is
to contain this invasion. In fact,
this
ground offensive, so announced in recent
days, which seemed imminent, has been paused. At this
moment, it is on pause. It has been
stopped. We must wait for this coming of
Biden.  Of course, it has another
very important and key objective, which is
the issue of the liberation of the Hostages.
And to all of this that you mention, Elizabeta,
the United States, but also Germany,
are taking steps to liberate
those hostages held by
What they say is
proof of the life of one of the
captives, with everything that is happening,
there is progress on this
issue. Well, one could in a way
consider the dissemination of this
video, which is the first in which it is seen that
there is a René, a progress.  This
21-year-old Franco-Israeli woman is alive. One
can also see this video, this
dissemination of this video may suggest that,
as we also said before, she is seeing
behind the scenes
diplomatic efforts, negotiations,
behind the scenes there may have been pressure,
for example from Qatar, which  We know that
he has ties to Never and also to
Egypt so that he never gave proof of
life of the hostages. This key factor of
The Hostages may
also be doing in a certain sense, having
frozen the ground offensive. It is
known that in the ground offensive
they could  Many, many of
these reindeers die, and yesterday's figure of
199 never says that there are
250. The Israeli public opinion
is very traumatized and there are
many questions, what would happen if
the ground offensive begins and they begin to
spread videos of these reindeers, perhaps
being beheaded, that is to say?  The
uncertainty is maximum and the tension
is very high And therefore elizabeta
What is the humanitarian situation of the
Palestinians in the Gaza Strip
also foreseeable from what you mention
of the up to 250 refugees that he never claims
to have in his power in that
enclave the situation is catastrophic
This is day 11 of eh offensive in
reparation for the brutal attack on Saturday,
October 7 by eh, there is never any
catastrophic news, not only because of the
issue of the lack of water, medicines,
light, there is no electricity, but in the
last few hours, eh, there is news.  that
a hospital has been attacked, a hospital in the
center of Gaza Bautista, where there were 500
people, there is talk of 500 dead, eh. And
on the other hand, there are also reports
that a school at the
United Nations center for
refugees has been attacked, where  There were 4,000
refugees, to say that the situation was totally
catastrophic, the only
entrance, which is Rafá's, has not been opened. So
the humanitarian assistance
that they are desperately requesting from there has not entered yet,
Elizabeth Piqué. Thank you very much
for your report and your analysis in
Jerusalem, thanks to
you",20231017
klK4E1f3ZHw,Estados Unidos prepara a 2.000 soldados para eventual despliegue en Medio Oriente,youtube_output\Estados Unidos prepara a 2.000 soldados para eventual despliegue en Medio Oriente.jpg,"Estados Unidos ha puesto a 2000 soldados
en alerta para un eventual despliegue
ante la posibilidad de una escalada del
conflicto entre Israel y jamás en gaza
una eventualidad que es precisamente lo
que intentará evitar el presidente Joe
biden en la visita que emprende el
miércoles a Israel y otros países de la
región el Secretario de Defensa Lloyd
Austin puso a unidades en alerta para
poder responder rápidamente a la
evolución del entorno de seguridad de
oriente medio dice un comunicado del
pentágono divulgado este martes Estados
Unidos ya ha desplegado dos portaaviones
en la región los portaaviones las tropas
en alerta anunciadas por el pentágono
todos son elementos disuasorios por
supuesto de Estados Unidos que intenta
frenar a hezbolá intenta frenar a Irán
pero este estar eh del lado israelí en
forma tan contundente también tiene el
problema de que eh eh de de alguna forma
debilita los esfuerzos diplomáticos que
está haciendo por otro lado Estados
Unidos con todas las naciones árabes
como puede ser Qatar Arabia Saudita y y
Jordania sabemos que el objetivo de
Estados Unidos es contener esta invasión
de hecho ha sido puesta en pausa esta
ofensiva terrestre tan anunciada en los
últimos días que parecía inminente en
este momento se encuentra en pausa ha
sido frenada hay que esperar esta venida
de biden que por supuesto tiene otro
objetivo muy importante y clave que es
el tema de la liberación de los renes",20231017
gi628MeiduU,"Irán advierte con una posible ""acción preventiva"" contra Israel",youtube_output\Irán advierte con una posible acción preventiva contra Israel.jpg,,20231017
8JxR87QVzxE,Estados Unidos intenta evitar que el conflicto entre Israel y Hamás se extienda a la región,youtube_output\Estados Unidos intenta evitar que el conflicto entre Israel y Hamás se extienda a la región.jpg,"Estados Unidos el secretario de estado
estadounidense Anthony blinken regresó a
Israel para reunirse con el Primer
Ministro benjamí netanyahu y su gabinete
de guerra este segundo viaje de blinken
a Tel aviv en menos de una semana tras
visitar varios países de la región en
los últimos días linken se reunió con
mandatarios de Jordania Arabia Saudita y
Egipto en el marco de las conversaciones
diplomáticas para evitar una escalada
del conflicto Mientras tanto los
presidentes de Estados Unidos y Joe
biden y
AB respectivamente subrayaba la
necesidad de evitar que se extienda por
la región el conflicto palestino israelí
y de proteger a los civiles en la franja
de gaza además de garantizar la entrega
de ayuda
humanitaria el gobierno de biden y El
dilema del apoyo militar a Israel José
Díaz Briseño con detalles hasta ahora en
Washington José Estados Unidos Está
tratando a toda costa de evitar el
conflicto se expanda la región y que le
obliga a una posición beligerante
convencional en este conflicto podría
las gestiones de blinken Incluso se
llamado entre biden y alis dar frutos
qué se Comenta de esto allá en
Washington aquí en la capital
estadounidense se percibe que este
momento de crisis en Oriente medio
también pone a prueba la administración
biden sobre el papel que puede tener
exactamente Estados Unidos como
influencia en medio oriente y es por eso
que este momento de diplomacia Express
que ha lanzado el secretario de estado
Anthony blinken a lo largo de toda la
región es justamente el indicador de qué
tan exitoso no será Estados Unidos hay
que decir que la posición irrestricta de
apoyo a Israel y de justamente evitar
cualquier llamado al ces al fuego ha
colocado Estados Unidos en un difícil
balance y es por eso que aquí en
Washington la conversación Es realmente
los efectos que la diplomacia de blinken
está teniendo aquí en Washington se
Comenta en particular lo que se
considera como un eh mal gesto
diplomático por parte del eh mandatario
de Arabia Saudita Mohamed Bin salmán
quien dejó esperando a blinken por
varias horas después de y eventualmente
pospuso una reunión el sábado pasado y
también la fría recepción que tuvo
blinken en su reunión también con el
general alcis en Egipto es por eso que
la llamada de biden sobre la que la Casa
Blanca aún tiene que informar ha sido
clave justamente también poniéndose de
acuerdo con Alemania sabiendo que Olaf
schz el canciller Alemán está por viajar
a la región y todo esto para tener una
una posición común días difíciles para
diplomas
estadounidense José Díaz viro Muchas
gracias en",20231017
Bu_gsHYG2GI,Milicianos de Hamás se preparan para una lucha urbana con el Ejército de Israel,youtube_output\Milicianos de Hamás se preparan para una lucha urbana con el Ejército de Israel.jpg,"mikel ahí estarán periodista y experto
en el conflicto Oriente próximo está con
nosotros con el análisis miquel En clave
política Qué sucede internamente en los
palestinos te lo pregunto con la certeza
de que hace unos días Apenas veíamos la
condena de mahmud abas el presidente
palestinos y Jordania diciendo las
acciones de jamás no representan al
pueblo palestino y recordemos también
que jamás impuso Un gobierno de facto en
2007 así como se espera que la escalada
sin precedentes tenga un enorme costo
político para vamin tan yahu en Israel
lo tendrá acaso para jamás entre los
palestinos pues eh la verdad es que
hablando aquí con diferentes eh
analistas Y colegas palestinos eh parece
que todo lo contrario y es que el golpe
defecto que ha conseguido Jamás con esa
operación sorpresa Eh que conseguió
burlar todas las medidas de seguridad de
de de Israel se ha convertido Incluso en
una en una en una manera de ganarse un
apoyo eh sin precedentes diría yo en en
lo que es dentro de la causa Palestina
dentro de la misma franja mucha gente
que en anteriores ofensivas criticaba a
los islamistas por el lanzamiento de
cohetes porque sabían que luego el
castigo de de Israel iba a ser durísimo
en esta ocasión no es así hay mucha más
unidad en torno a a lo que es el el el
movimiento islamista repito por esa
operación sorpresa que
realmente digamos eh se aprovechó un
catastrófico error de seguridad dentro
de de de Israel y y y los palestinos
vieron por primera vez a los milicianos
de jamas combatiendo hasta 30 km Más
allá de la franja esto eh ha servido
para ganar popularidad eh entre una
población que realmente después de 15
años de bloqueo se sentía absolutamente
humillada y ha visto que que que con la
lucha armada una un grupo como como
jamás ha conseguido hacer frente a un
enemigo que es infinitamente más
superior que que que que que la propia
milicia el castigo está siendo brutal la
venganza prometida por Benjamin nanau no
tiene precedentes Pero esto desde luego
no va a desgastar la figura política de
de jamás sino parece que todo lo
contrario mikel una incursión militar
terrestre israelí es resistida y también
condenada por la gran mayoría de los
actores Árabes en ese conflicto muchos
de ellos sin embargo han preferido
guardar relativa distancia con los
atentados de jamás cuánto puede la
inminente incursión masiva israelí en
gaza reordenar el tablero geopolítico en
el mundo
árabe no va a producirse ningún ningún
cambio Jom más tiene sus aliados tiene
sus detractores eh la hermandad
musulmana tiene sus detractores y tiene
sus partidarios dentro de lo que es el
el el mundo árabe y Esto va a seguir
siendo igual eh un país como Qatar que
es el El Gran digamos el gran bedor que
tiene ahora mismo eh jamás eh Ni va a
dar Un paso atrás ni un paso adelante
porque se produzca esta esta ofensiva
terrestre y en el resto de países va
para hac va va a pasar algo muy parecido
no eh realmente eh vamos a ver si se
produce vamos a ver hasta qué punto eh
Israel está dispuesto a extender esa
operación dentro de la franja eh estamos
en unos momentos de de incertidumbre los
cuales lo que ha conseguido la
diplomacia internacional hasta el
momento Esta visita ahora del secretario
de estado eh Anthony blinken la posible
visita que parece que se va a producir
el miércoles de Joe biden han conseguido
frenar ese ese plan que Israel tiene
totalmente totalmente listo pero hay que
tener en cuenta también que el ejército
is ley sabe que los milicianos de jamás
les están esperando eh llevan mucho
tiempo esperándose para lo que es la
lucha urbana contra los soldados
israelíes el coste en número de bajas
podría ser muy alto también entre los
entre los soldados israelíes y y ahora
mismo Pues estamos en ese momento de
impaz parece que se va a producir Sí o
sí pero nadie tiene muy claro que se
vaya a tratar de una de una operación
terrestre a gran escala y esto desde
luego no va a cambiar lo que es el juego
de equilibrios entre los Países Árabes
algunos a favor y otros en contra como
siempre de la hermandad musulmana miel
Muchas
gracias gracias a
vosotros",20231016
9Acprfkg7JE,Por qué Egipto no quiere refugiados palestinos,youtube_output\Por qué Egipto no quiere refugiados palestinos.jpg,"el gobierno de Egipto trata salir al
paso de las críticas por la multitud de
civiles palestinos que esperan abandonar
gaza a través del cruce fronterizo de
rafá la oficina de relaciones exteriores
del Cairo acusa al gobierno de Israel de
impedir la entrada de la ayuda
humanitaria gaza Egipto dice considerar
muy grave que Israel no haya dado
permiso aún para la apertura del cruce
fronterizo entre el país árabe y la
franja de gaza para la entrada de ayuda
humanitaria y la salida de extranjeros
residentes en el
palestino aunque muchos ya se habían
congregado en la puerta tras conocer la
noticia de una posible apertura el
Ministerio de exteriores egipcio aseguró
que no ha podido Abrir el paso de rafá
debido a los ataques aéreos israelíes
Asimismo la agencia afp informó un nuevo
bombardeo que impactó el cruce de rafá
en el décimo día de la guerra entre
Israel y
jamás en Madrid está el periodista
Francisco Carrión experto en Oriente
medio y política egipcia con nos ayuda a
comprender un poco más Francisco sobre
el papel del gobierno de Egipto en todo
esto Francisco Hablemos del papel de
Egipto decíamos En clave política en
este conflicto también de un dilema que
no es nuevo y que reconocían
funcionarios de exteriores egipcios
citados en la prensa alemana este día
que no podían permitir que salieran
todos los civiles palestinos porque con
ellos estaría en riesgo también la
propia causa Palestina aquí la pregunta
Francisco cuánto complica Egipto la
cuestión refugi
palestinos pues para entender
efectivamente la posición de Egipto hay
que tener en cuenta una serie de
factores sobre todo de política interna
no el primero es que Egipto ha rechazado
históricamente que se instalen en su
territorio campos de refugiados y en
esta ocasión no están dispuestos a hacer
una excepción el segundo es que permitir
la entrada de cientos de miles de
refugiados palestinos que huyen de los
bombardeos israelíes en gaza ya iría
siempre desde la óptica del régimen
egipcio un nuevo factor desestabilizador
en la Península del Sinaí una zona del
país de difícil orografía y que ha
servido de base de operaciones para la
sucursal local del estado islámico de
hecho el ejército egipcio lleva una
década tratando de restablecer el orden
en la zona cientos de soldados y cientos
de civiles han muerto en estos 10 años
eh Y se han producido enfrentamientos
constantes y tercero al sis si tiene en
diciembre unas elecciones presidenciales
anticipadas sin rival pero tras una
década de feroz represión y en una
situación económica desastrosa es
consciente de la enorme simpatía que la
causa Palestina tiene aún entre la
población egipcia de ahí que esté
negociando la apertura del paso de rafat
con la condición de que pueda llegar
ayuda humanitaria a la franja Y a todo
esto Egipto como garante de
negociaciones lo fue en el pasado pero
lo podría hacer hoy con todo lo que nos
está contando Francisco en este contexto
en esta escalada grave escalada sin
precedentes en Oriente
próximo Pues como dice Egipto ha
cumplido históricamente ese papel de
mediador en la zona entre palestinos e
israelíes hay que recordar las cumbres
que acogió sharmel en el mar rojo en
tiempos de Jos mubarak pero la situación
hoy es mucho más compleja y lo es porque
su papel de mediador ha quedado muy
tocado por la propia situación interna
de de Egipto jamás recordemos es una
sucursal de los hermanos musulmanes a
los que el Mariscal de campo del fatah
al Sisi desalojó del poder en 2013 y
contra quienes ha liderado una campaña
de represión brutal con miles de
miembros en la cárcel o el exilio Egipto
ha sido fundamental en el bloqueo de la
franja de gaza desde 2007 desde que
llegaran al poder en la franja jamás Así
que es percibido más como una parte del
conflicto que como una fuerza capaz de
lograr lo que hoy Parece imposible sobre
el terreno que se abra paso la sensatez
y se aborde de una vez por todas la
cuestión Palestina y la creación de un
estado palestino Francisco Carrión
periodista experto en política egipcia y
Oriente medio Muchas gracias
gracias",20231016
zhz-KswXwFU,Destino de los 199 rehenes en poder de Hamás condiciona la ofensiva terrestre israelí en Gaza,youtube_output\Destino de los 199 rehenes en poder de Hamás condiciona la ofensiva terrestre israelí en Gaza.jpg,"militantes del grupo terrorista jamás se
grabaron asaltando en una comunidad de
Israel cerca de la frontera con
gaza abrieron la puerta principal del
kibu sufa y comenzaron a buscar Civiles
para matarlos o tomarlos como Rehenes el
vídeo fue obtenido gracias a las fuerzas
israelíes que combatieron y mataron a
los militantes de jamás responsables de
la
masacre Israel ha prometido acabar con
jamás tras los terroristas que según las
autoridades israelíes incluyeron el
asesinato indiscriminado de gran número
de civiles entre ellos niños y ancianos
Israel ha movilizado a más de 350000
reservistas que ya están estacionados
junto a la franja de gaza esperando la
orden de iniciar la operación terrestre
e intentar rescatar a los reenes en
manos de
jamás he visto a nuestros magníficos
combatientes que están ahora en el
frente
saben que toda la nación les apoya
comprenden la magnitud de la tarea están
listos para entrar en acción en
cualquier momento y acabar con los
terroristas sedientos de sangre que
quieren aniquilarnos si jamás pensaba
que nos destruiría se equivoca nosotros
haremos pedazos a
jamás las ciudades fronterizas israelíes
del sur están siendo evacuadas ante la
ofensiva noche fue como todas las noches
sin cambios dormir una hora despertarse
y esconderse durante las alertas de
cohetes volver a dormir despertarse y
volver a dormir Apenas pude ducharme y
afeitarme hay cosas que simplemente no
puedes hacer así que te las
apaas Estados Unidos ha desplegado
buques de guerra en la región Para
apoyar a Israel el presidente biden dijo
que confía en que el gobierno israelí
actuará cumpliendo las leyes de
guerra y queremos ampliar esta noticia
lo hacemos con quien ven con la
periodista elizabeta piqu ahora mismo en
Jerusalén elizabeta Saludos y 199
civiles en poder de jamás tras su
atentado terrorista en territorio
israelí que más se sabe de las
condiciones en las que están y también
como el ejército israelí manejará la
cuestión reenes en su inminente
incursión terrestre en
gaza sí qué tal Buenas noches es una
pregunta que la verdad es muy difícil de
hoy Israel dio una nueva cifra 199 renes
el otro día había dado 126 no se
entiende por qué repentinamente Este
cambio de cifras se sabe que entre los
rehenes no solo hay israelíes Hay
muchísimas otras nacionalidades hay 15
estadounidenses desaparecidos 19
argentinos muchísimas nacionalidades
entre eh Los Rehenes eh Por otro lado el
otro día un Vocero eh del ejército
militar dijo que eh tenían algo de
información sobre el paradero de estos
Rehenes Se presume que están en el
denominado metro de gas es decir esta
red de túneles subterráneos que han
construido en el
éclosion ha entrado en su décimo eh en
su décimo día y eh jamás en los últimos
días hasta dijo que los bombardeos
habían muerto alguno de los reenes
teóricamente son 23 pero son eh Por
supuesto cifras que nadie ha podido
verificar y mientras tanto se está en un
muy doloroso compás se espera la
incursión terrestre israelí en la franja
de gaza cuáles son los delicados asuntos
que están frenando la decisión de betam
miña tan
yahu bueno uno de los asuntos que se
cree justamente que está frenando esta
invasión es el tema del destino de de
los reenes los reenes podrían eh Por
supuesto morir o ser asesinados en el en
una en esta eventual ofensiva terrestre
por otro lado se cree que puede haber
puede llegar a haber trampas eh
colocadas justamente por hamás eh Para
eh Para evitar esta invasión y por otro
lado también tampoco eh Hay eh digamos
hay hay mucha confusión en el sentido de
que hay analistas que dicen que si bien
puede haber políticos eh que quieren
entrar inmediatamente eh quizás hay
comandantes que son reacios a estos
después vamos a recordar el presidente
biden eh dijo que sí Israel tiene que
eliminar a jamás pero también dijo que
sería un error eh ocupar nuevamente gaza
hay muchos factores se sabe también que
Benjamin netanyahu que está muy golpeado
por este fracaso este colosal error este
fracaso de inteligencia que ha habido el
7 de octubre se juega toda su carrera
política eh su eh digamos su
supervivencia política con esta invasión
Así que tampoco tiene que cometer
errores decir es una situación Por eso
hay muchos hay muchos factores sin
contar el factor de la diplomacia que se
está moviendo detrás hoy blinken ha
culminado aquí de nuevamente el
secretario de estado de Estados Unidos
su gira a países a siete Países Árabes
es decir hay muchos factores que hacen
que esta ofensiva bien o mal todo el
mundo la espera pero que no se sabe
cuándo efectivamente va a darse
elizabeta nuevos misiles caí también
sobre telaviv y este lunes paralelamente
Israel ordenaba la evacuación de sus
residentes que vienen a 2 km de la
frontera libanesa Cuál es la situación
en el norte de Israel eh eh justamente
Hoy estuvo en el norte de Israel está
más o menos a 2 horas de Jerusalén eh
Israel justamente temiendo que se abra
otro frente allí porque justamente desde
hace 10 días allí También hay un eh
ataques cruzados entre el hezbolá y el
ejército israelí ha evacuado a 28
localidades que están pegadas a a la
frontera justamente eh Porque no es más
una zona segura a crear para ellos hay
ha habido además seis muertos civiles en
los últimos días ha habido
infiltraciones es decir hay es otra zona
de alerta pero lo que hemos podido
constatar Es que la respuesta israelí
Trata de ser al momento eh contenida eh
No utilizar su enorme Potencia de fuego
para tratar de que todo quede
concentrado al momento en el sur que no
se abra otro frente no adem pod incluir
a otros actores como saben Irán Siria y
el Líbano elizabeta Muchas gracias en
Jerusalén gracias a
ustedes",20231016
fdu2tPN5F6A,"Hospitales en Gaza se quedan sin electricidad, medicinas y suministros","youtube_output\Hospitales en Gaza se quedan sin electricidad, medicinas y suministros.jpg","las morgues de gasa se quedan sin
espacio están utilizando neveras de
helados para almacenar los
cadáveres el número de víctimas crece a
diario el personal se esfuerza por
identificar a las víctimas que van
llegando estos son los congeladores de
helados aquí almacenamos muchos
cadáveres estos cuerpos de aquí no han
podido ser identificados debido a su
horrible
est los de aquí
tampoco todos son cuerpos sin
identificar que deberían ser enterrados
dignamente los hospitales están
desbordados de civiles heridos mientras
Israel continúa con los ataques aéreos y
se prepara para una ofensiva marítima y
terrestre los suministros esenciales
como alimentos electricidad y agua
potable escasean
muchos habitantes se ven obligados a
recoger agua
salada nos estamos abasteciendo de agua
salada estoy listo para beber agua
salada qué otra cosa podemos hacer
estamos obligados a hacerlo en el
hospital ner en la ciudad sureña de
canis los médicos han tenido
dificultades para atender a los
pacientes y temen que muchos mueran
cuando los generadores se queden sin
combustible
estamos hablando de que el lunes por la
noche nos quedaremos sin combustible y
todo el sistema sanitario quedará parado
el servicio de salud No funcionará los
pacientes de la UCI de la unidad de
diálisis correrán peligro de
muerte las fuerzas armadas de Israel han
advertido a la población que se desplace
del norte de gaza densamente poblado
hacia el sur muchos siguieron el
ultimátum y se marcharon pero ante la
inminente itaria y los continuos ataques
aéreos continúa su búsqueda de
refugio",20231016
7YCWEyHu-zA,Egipto mantiene cerrado el paso fronterizo de Rafah,youtube_output\Egipto mantiene cerrado el paso fronterizo de Rafah.jpg,"estas personas intentan llegar al paso
fronterizo de rafaj con la esperanza de
poder
cruzarlo no es seguro sientes miedo
incluso cuando estás en el paso
fronterizo mientras íbamos hacia allá
bombardearon el camino hacia rafag
empezamos a gritar llegamos al cruce y
pensamos que estábamos a salvo pero en
gaza no hay lugar seguro A donde vayas
hay bombardeos llanto gritos sangre no
sabemos qué hacer de verdad vinimos
hasta el paso sabiendo que no lo
abrirían tampoco hay ayuda desde hace 8
días no hay electricidad ni agua ni
internet no podemos comunicarnos ni
saber qué pasa algunos reportes
alimentan la esperanza de que Egipto
abra el paso fronterizo a personas con
pasaportes extranjeros pero hasta ahora
no hay confirmación oficial y muchos
gazatí desesperados por salir de la
franja están dispuestos a esperar lo que
sea con pocas pertenencias y sus niños y
bebés vine a visitar a mi
familia
hermano como antes de la guerra como
hace algunos
días Quería pasar unas dos semanas con
mi familia y
disfrutar y lo que hay para disfrutar es
una guerra no puedo dormir caen un
montón de bombas y no hay agua ni comida
no hay nada aquí no hay vida no hay
vida mientras de un lado de la frontera
hay gente esperando al otro lado se
acumula la ayuda humanitaria pero Egipto
sostiene que no ha sido posible abrir la
frontera debido a bombardeos israelíes
contra gaza Israel niega que haya un
acuerdo para el tránsito de ayuda o para
las
evacuaciones sin respuestas la gente que
intenta huir de forma desesperada se
prepara para largas esperas en el cruce
de",20231016
V-7mrwMNNOc,Israel confirma que la milicia islamista Hamás secuestró a más personas de lo que se pensaba,youtube_output\Israel confirma que la milicia islamista Hamás secuestró a más personas de lo que se pensaba.jpg,"Israel ha notificado a sus familias la
identidad de 199 personas secuestradas
por el grupo terrorista hamás y otras
milicias palestinas en la franja de gaza
esto eleva considerablemente la cifra de
cautivos en el enclave que inicialmente
se estimó en unos 130 según la
información difundida por las milicias
se calcula que el número de reenes
incluso puede ser mayor la guerra
desatada por el ataque terrorista ha
dejado un total de 1400 muertos en
Israel y alrededor de 2800 muertos y
casi 11000 heridos en el lado",20231016
yd_gjWK8M14,El presidente colombiano dispuesto a romper relaciones con Israel,youtube_output\El presidente colombiano dispuesto a romper relaciones con Israel.jpg,"el presidente colombiano Gustavo Petro
amenazó este domingo con romper
relaciones diplomáticas con Israel en
respuesta a la decisión de ese país de
suspender las exportaciones de material
de seguridad a Colombia por su
posicionamiento ante el conflicto en
medio oriente el mandatario colombiano
expresó en redes sociales su apoyo a la
causa Palestina con críticas a Israel y
sin condenar explícitamente el ataque
terrorista de jamás en territorio
israelí el pasado 7 de octubre Petro
había intercambiado anterior mensajes en
redes sociales con el embajador de
Israel en Colombia en los que comparaba
a gaza con el campo de concentración de
auso en jerusal",20231016
EtYUD0mX3WQ,Israel ataca más de 250 objetivos en Gaza en 24 horas,youtube_output\Israel ataca más de 250 objetivos en Gaza en 24 horas.jpg,"Israel prosigue con bombardeos a gran
escala sobre la franja de gaza en las
últimas 24 horas atacó a más de 250
objetivos se trata de cuarteles
militares de jamás y la jihad islámica
Palestina puestos de observación y de
varios sitios de lanzamiento de cohetes
más de un millón de personas han dejado
sus hogares por los
bombardeos tras el ataque terrorista de
jamás del pasado 7 de octubre Israel un
asedio total del enclave palestino y se
prepara para una ofensiva",20231016
ncC2H_Gie6k,Suben las cifras de fallecidos en Israel y en Gaza,youtube_output\Suben las cifras de fallecidos en Israel y en Gaza.jpg,"el último recuento de víctimas arrojado
por el gobierno israelí elevó la cifra
de muertos a 1400 Durante los ataques
perpetrados por jamás en su territorio
Israel habla de más de 120 israelíes
secuestrados por los terroristas según
las autoridades de gaza los bombardeos
de Israel han matado a casi 2700
personas y herido a más de
9600 el Ministerio de sanidad de gaza ha
tildado de limpieza étnica la campaña
israelí desencadenada por el ataque
terrorista de jamás la ONU habla de una
catástrofe humanitaria sin
precedentes los bombardeos israelíes
sobre la franja continuaron este domingo
a la espera de iniciar la ofensiva
terrestre por otro lado Israel confirmó
que reanudó el suministro de agua en el
sur de
gaza",20231016
